I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39,I40,I41,I42,I43,I44,I45,I46,I47,I48,I49,I50,I51,I52,I53,I54,I55,I56,I57,I58,I59,I60,I61,I62,I63
114086,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-27.6590881,24.5,47.0819244,17.2888031,-48,-56,3,-999,-999,0,20.6458359,21.9791718,37.7866592,16.8657703,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0630376115,-0.0237397607,-41.3674469,6,1,44.9296837,0,3.17059135,1.86068404,0.73338604,1173.9447,-14.7357512,21.0705242,-4.42317247,-1,0,3
114091,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-27.6590881,24.5,47.0819244,17.2888031,-48,-56,3,-999,-999,0,20.6458359,21.9791718,37.7866592,16.8657703,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0630376115,-0.0237397607,-41.3674469,6,1,45.965065,0,2.89151978,1.86068404,0.73338604,1175.84875,-14.1063347,20.5196514,-4.25816059,-1,0,3
114096,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-26.7959213,23.7142868,48.266674,16.5458717,-48,-56,2,-999,-999,0,19.9454498,22.4181824,38.4883575,17.2998543,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0691469237,-0.0433425754,-40.5945587,6,1,45.965065,0,2.89151978,1.85506237,0.747491598,1178.32092,-13.4126568,19.9146118,-4.07425785,-1,0,3
114101,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-26.7959213,23.7142868,48.266674,16.5458717,-48,-56,2,-999,-999,0,19.9454498,22.4181824,38.4883575,17.2998543,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0691469237,-0.0433425754,-40.5945587,6,1,46.9843445,0,2.5547781,1.85506237,0.747491598,1180.23816,-12.7253313,19.3039398,-3.88729644,-1,0,3
114106,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-25.7818222,22.2545395,49.038353,17.2737064,-48,-55.3177567,1,-999,-999,0,19.0000076,23.5,42.0303841,16.3993053,-12.2773628,6.70714235,1,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0667256787,-0.061322961,-38.7476616,6,1,46.9843445,0,2.5547781,1.84862268,0.763278306,1176.31958,-12.0424318,18.6898117,-3.70572138,-1,0,3
114111,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.7796631,20.6440659,50.7341919,17.946003,-48,-55.0519791,2,-999,-999,0,17.8166733,24.8833389,39.9357452,16.8589134,-12.2773628,6.70714235,1,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0667256787,-0.061322961,-38.7476616,6,1,48.0623322,0,1.93336236,1.84862268,0.763278306,1177.87415,-11.3598452,18.0890141,-3.53728414,-1,0,3
114116,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.7796631,20.6440659,50.7341919,17.946003,-48,-55.0519791,2,-999,-999,0,17.8166733,24.8833389,39.9357452,16.8589134,-11.3813095,6.22737122,2,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0609849766,-0.0779544637,-39.1472397,6,1,48.0623322,0,1.93336236,1.8394798,0.785056591,1186.49841,-10.6942434,17.5224571,-3.38483024,-1,0,3
114121,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.0819702,19.0983582,51.3645935,17.6155567,-48,-54.9712677,1,-999,-999,0,16.2786789,26.508194,42.3450623,17.2499523,-11.3813095,6.22737122,2,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0609849766,-0.0779544637,-39.1472397,6,1,49.5257759,0,0.640944779,1.8394798,0.785056591,1188.44629,-10.06528,17.0066071,-3.24712992,-1,0,3
114126,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.0819702,19.0983582,51.3645935,17.6155567,-48,-54.9712677,1,-999,-999,0,16.2786789,26.508194,42.3450623,17.2499523,-10.4907131,5.73543549,1,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0495044068,-0.0810674503,-37.9032059,6,1,49.5257759,0,0.640944779,1.82074499,0.827579558,1163.98914,-9.49072742,16.5571861,-3.13039923,-1,0,3
114131,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-21.1166611,18.1166687,53.6492119,18.2240314,-48,-54,3,-999,-999,0,14.6875,28.296875,43.4947433,16.584589,-10.4907131,5.73543549,1,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0495044068,-0.0810674503,-37.9032059,6,1,50.9664955,0,-0.161661431,1.82074499,0.827579558,1164.3728,-8.94094753,16.1816998,-3.03611422,-1,0,3
114136,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-21.1166611,18.1166687,53.6492119,18.2240314,-48,-54,3,-999,-999,0,14.6875,28.296875,43.4947433,16.584589,-8.60598469,4.7607069,3,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0373692364,-0.0786150694,-36.3363419,6,1,50.9664955,0,-0.161661431,1.79885805,0.874133348,1162.67114,-8.44495964,15.8841228,-2.95237875,-1,0,3
114141,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-19.4736862,16.8070145,54.654747,18.6136761,-48,-53.647522,3,-999,-999,0,13.0833359,30.0333405,47.7755051,16.5911922,-8.60598469,4.7607069,3,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0373692364,-0.0786150694,-36.3363419,6,1,52.2362671,0,-0.400972456,1.79885805,0.874133348,1162.92505,-7.97564888,15.664628,-2.87751102,-1,0,3
114146,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-19.4736862,16.8070145,54.654747,18.6136761,-48,-53.647522,3,-999,-999,0,13.0833359,30.0333405,47.7755051,16.5911922,-7.79101419,4.32781458,3,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0184504036,-0.0749909356,-33.9929237,6,1,52.2362671,0,-0.400972456,1.77775109,0.916297257,1175.14001,-7.52268696,15.5157537,-2.81193566,-1,0,3
114151,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-17.8113174,16.20755,56.1927071,17.9000263,-68,-18,9,-999,-999,0,11.2500076,31.1500015,48.3744507,16.8089962,-7.79101419,4.32781458,3,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0184504036,-0.0749909356,-33.9929237,6,1,53.5035706,0,-0.0977134407,1.77775109,0.916297257,1176.08521,-7.10119247,15.4263983,-2.75707722,-1,0,3
114156,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-17.8113174,16.20755,56.1927071,17.9000263,-68,-18,9,-999,-999,0,11.2500076,31.1500015,48.3744507,16.8089962,-1.67467642,2.50467944,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0048827203,-0.0661413223,-33.1014519,6,1,53.5035706,0,-0.0977134407,1.75672495,0.955990195,1176.45752,-6.69603586,15.3816414,-2.72245574,-1,0,3
114161,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-16.4905624,15.5471725,56.1336441,17.9839249,-68,-18,9,-999,-999,0,8.61403656,33.0877228,50.3376617,17.642971,-1.67467642,2.50467944,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0048827203,-0.0661413223,-33.1014519,6,1,54.8372269,0,0.700186849,1.75672495,0.955990195,1177.35547,-6.2830801,15.3588009,-2.68657947,-1,0,3
114166,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-16.4905624,15.5471725,56.1336441,17.9839249,-68,-18,9,-999,-999,0,8.61403656,33.0877228,50.3376617,17.642971,-1.60345769,2.40238094,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.016414905,-0.0525960587,-32.4572182,6,1,54.8372269,0,0.700186849,1.73640311,0.992423534,1177.45325,-5.87280035,15.342515,-2.64417291,-1,0,3
114171,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-15.2075424,15.4528351,55.9622269,18.3058147,-68,-18,9,-999,-999,0,7.10908508,33.2545395,50.5631027,17.2553978,-1.60345769,2.40238094,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.016414905,-0.0525960587,-32.4572182,6,1,56.5586472,0,2.17976522,1.73640311,0.992423534,1178.29126,-5.45839643,15.320713,-2.5939455,-1,0,3
114176,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-15.2075424,15.4528351,55.9622269,18.3058147,-68,-18,9,-999,-999,0,7.10908508,33.2545395,50.5631027,17.2553978,-1.54781282,2.32056785,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.022145031,-0.049635008,-32.5925179,6,1,56.5586472,0,2.17976522,1.71353686,1.03140271,1186.23279,-5.01102924,15.2769384,-2.54343677,-1,0,3
114181,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-14.0800018,15.1399994,58.7604561,17.8556786,-68,-18,9,-999,-999,0,5.59616089,33.25,53.6090927,17.3932209,-1.54781282,2.32056785,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.022145031,-0.049635008,-32.5925179,6,1,58.6146164,0,2.85459256,1.71353686,1.03140271,1187.47253,-4.54309988,15.1990709,-2.49496388,-1,0,3
114186,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-14.0800018,15.1399994,58.7604561,17.8556786,-68,-18,9,-999,-999,0,5.59616089,33.25,53.6090927,17.3932209,-1.47270644,2.20585752,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0264303647,-0.0504123531,-29.928442,6,1,58.6146164,0,2.85459256,1.74460614,0.977931023,1181.73743,-4.030828,15.0812445,-2.4434011,0,0,3
114191,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-12.6981125,15.35849,59.4498367,18.748745,-68,-18,9,-999,-999,0,4.67857361,33.8035736,54.6342354,17.9913025,-1.47270644,2.20585752,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0264303647,-0.0504123531,-29.928442,6,1,60.928154,0,2.57474542,1.74460614,0.977931023,1182.55322,-3.47836828,14.9186335,-2.39153743,0,0,3
114196,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-12.6981125,15.35849,59.4498367,18.748745,-68,-18,9,-999,-999,0,4.67857361,33.8035736,54.6342354,17.9913025,-1.39997685,2.08947158,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.029476434,-0.057268329,-29.2330017,6,1,60.928154,0,2.57474542,1.73425388,0.996174276,1178.90295,-2.89412403,14.7083025,-2.34287024,0,0,3
114201,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-11.4629593,15.0555573,60.6499443,18.3737049,-999,-999,0,-999,-999,0,3.15517426,33.8620682,56.0158806,17.843298,-1.39997685,2.08947158,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.029476434,-0.057268329,-29.2330017,6,1,63.1799927,0,1.91556871,1.73425388,0.996174276,1179.44434,-2.26622486,14.4582205,-2.29874778,0,0,3
114206,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-11.4629593,15.0555573,60.6499443,18.3737049,-999,-999,0,-999,-999,0,3.15517426,33.8620682,56.0158806,17.843298,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0305399001,-0.0660571754,-28.2502632,6,1,63.1799927,0,1.91556871,1.70062351,1.05255842,1183.20459,-1.59076989,14.1901379,-2.25236177,-1,0,3
114211,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-9.92982483,14.9122849,64.1777344,18.353529,-999,-999,0,-999,-999,0,1.44261932,34.1967163,59.2543488,18.1852589,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0305399001,-0.0660571754,-28.2502632,6,1,65.3980255,0,1.31357086,1.70062351,1.05255842,1183.92249,-0.893190444,13.9063873,-2.20914483,-1,0,3
114216,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-9.92982483,14.9122849,64.1777344,18.353529,-999,-999,0,-999,-999,0,1.44261932,34.1967163,59.2543488,18.1852589,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0321868695,-0.0731681138,-25.2119083,6,0,65.3980255,0,1.31357086,0,0,1179.09204,-0.202703327,13.6370735,-2.15960145,-1,0,3
114221,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-7.99999237,14.9166718,64.4731369,18.6103077,-999,-999,0,-999,-999,0,-0.269836426,34.873024,62.3541183,17.8078327,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0321868695,-0.0731681138,-25.2119083,6,0,67.6110382,0,1.11711621,0,0,1179.47168,0.449470609,13.3875027,-2.1096766,-1,0,3
114226,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-5.95161438,14.4354782,67.9635315,19.235775,-999,-999,0,-999,-999,0,-2.484375,35.359375,65.7945862,18.0246449,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0400874391,-0.0597934723,-21.9520416,6,0,67.6110382,0,1.11711621,0,0,1157.96912,1.10019934,13.1839542,-2.06049681,-1,0,3
114231,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-5.95161438,14.4354782,67.9635315,19.235775,-999,-999,0,-999,-999,0,-2.484375,35.359375,65.7945862,18.0246449,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0400874391,-0.0597934723,-21.9520416,6,0,69.8175583,0,1.2601521,0,0,1157.0603,1.68800318,13.0370646,-2.0058682,-1,0,3
114236,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-5.95161438,14.4354782,67.9635315,19.235775,-999,-999,0,-999,-999,0,-2.484375,35.359375,65.7945862,18.0246449,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.045129396,-0.0667977929,-20.6038933,6,0,69.8175583,0,1.2601521,0,0,1140.88696,2.22193193,12.970336,-1.94832647,-1,0,3
114241,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-5.74193573,13.9354782,68.8000412,18.7518635,-999,-999,0,-999,-999,0,-4.59999847,36.0500031,68.4112396,17.5999355,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.045129396,-0.0667977929,-20.6038933,6,0,72.0264282,0,1.64560807,0,0,1139.08875,2.710289,12.9886227,-1.87521338,-1,0,3
114246,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-5.74193573,13.9354782,68.8000412,18.7518635,-72,-25,7,-999,-999,0,-6.93332672,35.9833374,70.5066452,17.5166264,-1.4539398,2.06413436,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0589369722,-0.0517906547,-18.2673168,6,0,72.0264282,0,1.64560807,0,0,1131.86682,3.12982035,13.0836105,-1.79340827,-1,0,3
114251,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-5.74193573,13.9354782,68.8000412,18.7518635,-72,-25,7,-999,-999,0,-6.93332672,35.9833374,70.5066452,17.5166264,-1.4539398,2.06413436,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0589369722,-0.0517906547,-18.2673168,6,0,74.3014603,0,1.92534351,0,0,1129.76294,3.48004699,13.239006,-1.72332931,-1,0,3
114256,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,0.259262085,13.5740738,75.1406708,18.7416859,-72,-25.7549992,7,-999,-999,0,-8.87931061,36.2586212,72.3343353,18.6049347,-1.38590837,1.97194457,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0695650056,-0.0605702549,-18.267292,6,0,74.3014603,0,1.92534351,0,0,1122.08533,3.75521564,13.4673748,-1.62985802,-1,0,3
114261,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,0.259262085,13.5740738,75.1406708,18.7416859,-72,-25.7549992,7,-999,-999,0,-8.87931061,36.2586212,72.3343353,18.6049347,-1.38590837,1.97194457,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0695650056,-0.0605702549,-18.267292,6,0,76.0354919,0,2.05653167,0,0,1119.67114,3.96324182,13.7495041,-1.53603125,-1,0,3
114266,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,1.78846741,13.6346207,77.1027603,17.865057,-72,-26.7684746,7,-999,-999,0,-10.4814835,36.0925903,74.9342651,18.4809971,-1.39903271,1.97458565,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0880074054,-0.00871359743,-13.9224691,6,0,76.0354919,0,2.05653167,0,0,1128.03979,4.07326365,14.05758,-1.44747663,-1,0,3
114271,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,1.78846741,13.6346207,77.1027603,17.865057,-72,-26.7684746,7,-999,-999,0,-10.4814835,36.0925903,74.9342651,18.4809971,-1.39903271,1.97458565,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0880074054,-0.00871359743,-13.9224691,6,0,76.815033,0,2.0589478,0,0,1126.27429,4.09933662,14.3953657,-1.34858096,-1,0,3
114276,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,3.19999695,14.4909058,76.8951187,19.0457363,-72,-28,9,-999,-999,0,-11.7647018,35.3529434,77.0747299,18.0386562,-1.44415581,2.01236749,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0985046476,0.0178910866,-11.5225315,6,1,76.815033,0,2.0589478,1.46498585,1.36154914,1128.80591,4.01272678,14.7430391,-1.24916291,0,0,3
114281,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,3.19999695,14.4909058,76.8951187,19.0457363,-72,-28,9,-999,-999,0,-11.7647018,35.3529434,77.0747299,18.0386562,-1.44415581,2.01236749,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0985046476,0.0178910866,-11.5225315,6,1,76.9302979,0,1.91471398,1.46498585,1.36154914,1127.30518,3.84357572,15.0904522,-1.1525774,0,0,3
114286,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,4.41176605,15.9607849,77.0308228,20.6439762,-72,-29,8,-999,-999,0,-12.6122437,34.6326523,78.0818863,18.5750523,-1.59684289,2.15300965,8,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0808180645,0.0620505586,-9.82909298,6,1,76.9302979,0,1.91471398,1.42084432,1.40755153,1130.88318,3.57875538,15.4178095,-1.05420351,0,0,3
114291,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,4.41176605,15.9607849,77.0308228,20.6439762,-72,-29,8,-999,-999,0,-12.6122437,34.6326523,78.0818863,18.5750523,-1.59684289,2.15300965,8,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0808180645,0.0620505586,-9.82909298,6,1,76.8530731,0,1.5069313,1.42084432,1.40755153,1129.69189,3.23568463,15.7420416,-0.961361051,0,0,3
114296,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,5.29167175,17.9791718,78.2805405,18.1861725,-72,-29.9507179,8,-999,-999,0,-13.4800034,33.3399963,77.2232361,18.4259281,-1.72861958,2.28788352,8,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0628119707,0.0922260284,-9.32853317,6,1,76.8530731,0,1.5069313,1.45036376,1.37711489,1132.95935,2.76829505,16.0483379,-0.867201984,0,0,3
114301,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,4.80392456,18.6666718,77.8247223,18.3813591,-72,-30.9762897,6,-999,-999,0,-13.717392,32,78.0741882,17.619482,-1.72861958,2.28788352,8,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0628119707,0.0922260284,-9.32853317,6,1,76.8265152,0,0.924274981,1.45036376,1.37711489,1132.03894,2.21087933,16.3384666,-0.77598846,0,0,3
114306,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,4.80392456,18.6666718,77.8247223,18.3813591,-72,-30.9762897,6,-999,-999,0,-13.717392,32,78.0741882,17.619482,-1.90480375,2.46595788,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0493482649,0.114030227,-8.78503895,6,1,76.8265152,0,0.924274981,1.43635821,1.39171648,1125.48547,1.5896244,16.6162586,-0.697213292,0,0,3
114311,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,4.20833588,19.6458359,79.6395721,18.200676,-72,-31.2346687,7,-999,-999,0,-13.384613,31.1730804,76.9326172,18.2481632,-1.90480375,2.46595788,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0493482649,0.114030227,-8.78503895,6,1,76.8556519,0,0.506323397,1.43635821,1.39171648,1124.24365,0.925434113,16.8764763,-0.621594965,0,0,3
114316,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,4.20833588,19.6458359,79.6395721,18.200676,-72,-31.2346687,7,-999,-999,0,-13.384613,31.1730804,76.9326172,18.2481632,-1.95668745,2.5002656,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0335526727,0.126868576,-8.00025368,6,1,76.8556519,0,0.506323397,1.4592694,1.36767423,1067.08777,0.256342113,17.1276608,-0.541228652,0,0,3
114321,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,3.46296692,20.9814835,78.1300735,17.8217659,-71,-31,8,-999,-999,0,-12.5185165,30.1666641,78.3562241,18.6603298,-1.95668745,2.5002656,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0335526727,0.126868576,-8.00025368,6,1,76.9125671,0,0.459210008,1.4592694,1.36767423,1062.59241,-0.380665958,17.3708191,-0.476142228,0,0,3
114326,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,3.46296692,20.9814835,78.1300735,17.8217659,-71,-31,8,-999,-999,0,-12.5185165,30.1666641,78.3562241,18.6603298,-2.1662674,2.69547415,8,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0174753089,0.150502965,-7.60494375,6,1,76.9125671,0,0.459210008,1.43161428,1.39659607,1132.55249,-1.02061868,17.5959396,-0.416985929,0,0,3
114331,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,2.07692719,21.5,79.2183304,18.0635338,-70,-31,7,-999,-999,0,-11.6727295,29.3636322,78.0681381,17.9667912,-2.1662674,2.69547415,8,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.0174753089,0.150502965,-7.60494375,6,1,76.995842,0,0.937216938,1.43161428,1.39659607,1132.44312,-1.62237942,17.8141766,-0.360021025,0,0,3
114336,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,2.07692719,21.5,79.2183304,18.0635338,-70,-31,7,-999,-999,0,-11.6727295,29.3636322,78.0681381,17.9667912,-2.19753695,2.65481567,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.00702226907,0.154758155,-6.81121778,6,1,76.995842,0,0.937216938,1.44642162,1.38125467,1111.15576,-2.12374282,18.0247993,-0.3109065,0,0,3
114341,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,1.03508759,22.8245621,75.4572754,18.5963211,-70,-30,6,-999,-999,0,-10.3888855,28.4259262,77.6236191,18.5736847,-2.19753695,2.65481567,7,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,0.00702226907,0.154758155,-6.81121778,6,1,77.4158859,0,1.98447406,1.44642162,1.38125467,1109.80823,-2.49791145,18.2288933,-0.27074033,0,0,3
114346,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,1.03508759,22.8245621,75.4572754,18.5963211,-70,-30,6,-999,-999,0,-10.3888855,28.4259262,77.6236191,18.5736847,-2.1705873,2.6548748,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.00660124887,0.152908579,-8.52376461,6,1,77.4158859,0,1.98447406,1.43462336,1.39350474,1108.65881,-2.79046488,18.4107342,-0.23029463,0,0,3
114351,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-0.0392150879,23.4705887,78.6023788,18.3630333,-69.6429977,-29.9118519,6,-999,-999,0,-9.31034851,27.5,75.5059509,18.430912,-2.1705873,2.6548748,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.00660124887,0.152908579,-8.52376461,6,1,78.5621414,0,2.19412637,1.43462336,1.39350474,1107.33301,-2.97609162,18.564436,-0.196812719,0,0,3
114356,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-0.0392150879,23.4705887,78.6023788,18.3630333,-69.6429977,-29.9118519,6,-999,-999,0,-9.31034851,27.5,75.5059509,18.430912,-2.18491483,2.65294766,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0139575563,0.146138161,-7.83307123,6,1,78.5621414,0,2.19412637,1.47801602,1.34739339,1117.31653,-3.04057646,18.6949234,-0.173604414,0,0,3
114361,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-0.442306519,24.5192337,76.8146133,18.7627373,-68,-30,9,-999,-999,0,-8.31999969,26.4599991,77.7231903,18.6737194,-2.18491483,2.65294766,6,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0139575563,0.146138161,-7.83307123,6,1,79.9282761,0,2.09326339,1.47801602,1.34739339,1116.66089,-2.98613,18.7919426,-0.155382544,0,0,3
114366,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-0.442306519,24.5192337,76.8146133,18.7627373,-68,-30,9,-999,-999,0,-8.31999969,26.4599991,77.7231903,18.6737194,-2.06258845,2.42079639,9,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.0235056393,0.134172976,-7.57543278,6,1,79.9282761,0,2.09326339,1.4435513,1.38425446,1120.43848,-2.80682182,18.8447266,-0.135991573,0,0,3
